emp_no,first_name,last_name,dept_name
221708,Zijian,Selenyi,Development
102298,Tianruo,Selenyi,Development
211764,Ziyad,Selenyi,Development
206520,Gor,Selenyi,Development
448014,Kristof,Selenyi,Development
106482,Alselm,Selenyi,Sales
44224,Shietung,Selenyi,Development
428585,Sanjeeva,Selvestrel,Sales
90138,Shin,Selvestrel,Development
403552,Gaetan,Selvestrel,Sales
410011,Lunjin,Selvestrel,Sales
411081,Zeydy,Selvestrel,Development
254417,Yurii,Selvestrel,Sales
253657,Mrinalini,Selvestrel,Development
453805,Ziyad,Selvestrel,Development
104145,Mang,Selvestrel,Development
14607,Suzette,Selvestrel,Sales
494428,Manton,Selvestrel,Sales
47005,Eric,Selvestrel,Sales
279506,Shih,Selvestrel,Sales
403860,Pragnesh,Senzako,Sales
216032,Alain,Senzako,Development
108822,Sachem,Senzako,Development
408208,Xuejia,Senzako,Sales
206193,Kerryn,Senzako,Sales
230647,Kamakshi,Senzako,Development
45232,Chaosheng,Senzako,Development
260420,Yurii,Senzako,Sales
40764,Shuky,Senzako,Sales
477381,Yuping,Serdy,Development
481040,Shahaf,Serdy,Sales
488794,Bodo,Serdy,Sales
438808,Marsja,Serna,Development
270052,Sanjay,Serna,Development
222433,Munehiro,Serna,Development
430179,Neelam,Serna,Sales
463993,Debaprosad,Serot,Development
73539,Renee,Serot,Development
471203,Jianhao,Serot,Development
483656,Mana,Serot,Sales
220897,Kwangjo,Serot,Development
230976,Chuanyi,Serot,Sales
297328,Irene,Serov,Development
446089,Junsik,Serov,Development
228233,Francesca,Serov,Development
43373,Wanqing,Serov,Development
57064,Arco,Serov,Development
78348,Guoxiang,Serov,Development
438726,Ewing,Serov,Sales
88032,Urs,Serra,Sales
101018,Shigeu,Serra,Development
21663,Eberhardt,Serra,Development
60838,Insup,Serra,Development
413608,Mantis,Serra,Development
417944,Kristinn,Serra,Development
261274,Mads,Serra,Development
498211,Jasminko,Serra,Development
424593,Mohammed,Serra,Sales
251149,Uli,Serra,Development
471707,Ramachenga,Serra,Development
488189,Tianruo,Serra,Development
497274,Jixiang,Serre,Development
235980,Cullen,Serre,Development
240609,Taegyun,Serre,Development
208433,Jaewon,Serre,Development
449657,Cathie,Serre,Sales
100838,Kristin,Serre,Development
94341,Bokyung,Serre,Development
19849,Weicheng,Serre,Sales
274563,Masaki,Serre,Development
490109,Kitty,Serre,Development
84202,Atreye,Serre,Development
104135,Yaghout,Servi,Sales
99473,Jaihie,Servi,Development
28315,Hideo,Servi,Development
445397,Stein,Servi,Development
47061,Kinh,Servi,Sales
25504,Pramod,Servi,Development
48672,Mantis,Servi,Sales
256583,Fatemeh,Servi,Development
477860,Selwyn,Servi,Development
429423,Mabhin,Servi,Sales
266847,Noritoshi,Servieres,Sales
498729,Eberhardt,Servieres,Sales
400396,Garnet,Servieres,Development
103523,Visit,Servieres,Development
62112,Pragnesh,Servieres,Development
82970,Qiwen,Servieres,Sales
45344,Shigeo,Servieres,Development
208557,Zhenhua,Servieres,Development
35042,Nahid,Servieres,Sales
48682,Karoline,Sessa,Sales
445334,Perla,Sessa,Development
213734,Boaz,Sessa,Development
405337,Hideyuki,Sessa,Development
452115,Barun,Sessa,Development
20728,Billie,Sessa,Sales
16266,Mikhail,Sethi,Sales
82227,Xiaocheng,Sethi,Development
61264,Shuzo,Sethi,Sales
487611,Vasilis,Sethi,Development
418974,Dung,Sethi,Development
15510,Inderjeet,Sethi,Development
457443,Wonhee,Sethi,Sales
460335,Toney,Sethi,Sales
478678,Mario,Sethi,Sales
489452,Hercules,Sethi,Sales
277655,Kien,Setia,Development
72969,Xinan,Setia,Sales
403379,Guozhong,Setia,Development
258084,Juichirou,Setia,Sales
415578,Nevin,Setia,Development
90059,Fumiyo,Setia,Development
25755,Aria,Setiz,Development
83808,Danel,Setiz,Sales
210787,Subhada,Setiz,Development
279436,Fun,Setiz,Development
402379,Piyush,Setiz,Development
426781,Reinhard,Setiz,Development
259241,Becky,Setiz,Sales
36880,Dzung,Setlzner,Sales
11897,Cordelia,Setlzner,Sales
498619,Prodip,Setlzner,Development
28171,Filipe,Setlzner,Development
104328,Luerbio,Setlzner,Development
220419,Adhemar,Seuren,Development
44856,Amabile,Seuren,Sales
289727,Cheong,Seuren,Development
285207,Charmane,Seuren,Development
227689,Dannz,Seuren,Sales
424876,Kazuyasu,Seuren,Development
441477,Kerryn,Sevcikova,Sales
489060,Kazuhito,Sevcikova,Development
265979,Guoxiang,Sevcikova,Sales
76092,Manohar,Sevcikova,Development
455088,Alenka,Sevcikova,Development
68900,Pohua,Sevcikova,Development
411139,Muneo,Sevcikova,Sales
73758,Serenella,Sevcikova,Development
64147,Richard,Sevcikova,Development
23677,Rafael,Sevcikova,Sales
446370,Bedrich,Sewelson,Sales
234016,Katsuo,Sewelson,Development
69578,Shim,Sewelson,Sales
26369,Kiyotoshi,Sewelson,Development
425627,Guadalupe,Sewelson,Sales
106186,Gonzalo,Sewelson,Sales
459572,Houman,Sewelson,Sales
210247,Giao,Sewelson,Development
401157,Zhanqiu,Sewelson,Sales
487703,Khedija,Sewelson,Development
286090,Shaw,Sewelson,Sales
229926,Tomofumi,Sgarro,Sales
415375,Xinyu,Sgarro,Sales
298276,Zito,Sgarro,Development
437234,Gil,Sgarro,Sales
219116,Jinxi,Sgarro,Sales
214441,Padma,Sgarro,Sales
10791,Tadahiko,Sgarro,Development
441179,Tommaso,Sgarro,Sales
13386,Khosrow,Sgarro,Development
39970,Sachar,Sgarro,Sales
261279,Ghassan,Sgarro,Sales
45488,Shigehiro,Shackel,Sales
226792,Siamak,Shackel,Development
36698,Aksel,Shackel,Sales
276683,Jingling,Shackel,Development
80705,Josyula,Shackel,Development
207208,Susanne,Shackel,Development
498031,Mircea,Shackel,Development
239782,Indrajit,Shackel,Sales
451488,Kshitij,Shackel,Development
229552,Utpal,Shackel,Sales
423434,Uta,Shackell,Sales
229620,Arun,Shackell,Sales
494375,Kwun,Shackell,Development
295940,Chinhyun,Shackell,Development
108126,Izaskun,Shackell,Development
100914,Erzsebet,Shackell,Development
438940,Mayumi,Shackell,Sales
88893,Shaleah,Shanbhogue,Development
18013,Jiong,Shanbhogue,Development
275675,Hitomi,Shanbhogue,Development
486012,Ramzi,Shanbhogue,Development
460340,Arun,Shanbhogue,Development
281070,Chenye,Shanbhogue,Sales
428421,Arne,Shanbhogue,Sales
498561,Dines,Shanbhogue,Development
265674,Xinglin,Sherertz,Development
495136,Barna,Sherertz,Sales
425462,Keung,Sherertz,Sales
280169,Aimee,Sherertz,Development
411869,Serenella,Sherertz,Sales
243024,Girolamo,Sherertz,Sales
479017,Hitofumi,Sherertz,Development
21542,Miomir,Sherertz,Sales
246101,Karoline,Sherertz,Sales
24178,Jouko,Sherertz,Development
426099,Alair,Sherertz,Sales
17840,Tonny,Sherertz,Development
234326,Munehiko,Sherertz,Development
21413,Laurentiu,Sherertz,Sales
41441,Pasqua,Shigei,Development
79390,Bernt,Shigei,Sales
91204,Wanqing,Shigei,Development
210781,Yongdong,Shigei,Sales
86608,Honglan,Shigei,Sales
216496,Holgard,Shihab,Development
77974,Fei,Shihab,Development
43207,Itzchak,Shihab,Sales
433193,Badri,Shihab,Sales
96958,Shaowen,Shihab,Sales
422979,Kiyokazu,Shihab,Sales
225818,Tomoyuki,Shihab,Development
435442,Yinghua,Shimshoni,Development
451565,Vishv,Shimshoni,Development
437123,Prodip,Shimshoni,Development
47094,Leni,Shimshoni,Development
480091,Morris,Shimshoni,Development
24397,Shaibal,Shimshoni,Sales
295089,Gina,Shimshoni,Sales
269988,Giao,Shimshoni,Development
24389,Kenroku,Shimshoni,Development
451621,Premsyl,Shimshoni,Development
453811,Mountaz,Shimshoni,Sales
36918,Howell,Shimshoni,Development
291008,Takushi,Shimshoni,Development
437412,Shahab,Shinomoto,Sales
219739,Xiaobin,Shinomoto,Development
403116,Perla,Shinomoto,Development
277187,Arlette,Shinomoto,Sales
298253,Sven,Shinomoto,Development
496583,Toshiki,Shinomoto,Sales
272781,Kwan,Shinomoto,Development
456294,Vishv,Shinomoto,Development
272727,Adam,Shiratori,Development
205528,Shichao,Shiratori,Development
281462,Katsuo,Shiratori,Sales
49235,Heather,Shiratori,Development
416864,Chiradeep,Shiratori,Sales
31890,Dekang,Shiratori,Sales
82116,Chiradeep,Shiratori,Development
252058,Fusako,Shiratori,Sales
422057,Mahmut,Shiratori,Sales
407007,Bluma,Shobatake,Development
242802,Heng,Shobatake,Sales
67404,Shaz,Shobatake,Development
29485,Ortrun,Shobatake,Sales
96989,Youpyo,Shobatake,Sales
487495,Dekang,Shobatake,Development
62459,Francoise,Shobatake,Development
208807,Zita,Shobatake,Development
94030,Masato,Shobatake,Development
496107,Vitaly,Shobatake,Development
275194,Doowon,Shobatake,Development
252159,Collette,Shobatake,Development
417000,Baruch,Shokrollahi,Development
280977,Frazer,Shokrollahi,Development
224795,Chaitali,Shokrollahi,Sales
461556,Gina,Shokrollahi,Development
40217,Padma,Shokrollahi,Sales
435611,Fabrizio,Shokrollahi,Development
87806,Khatoun,Shokrollahi,Sales
235506,Jaber,Shokrollahi,Development
12070,Ger,Shokrollahi,Development
268313,Arlette,Showalter,Sales
217928,Yishay,Showalter,Development
67227,Shuky,Showalter,Development
294483,Zhilian,Showalter,Development
25007,Dipankar,Showalter,Development
480322,Fumiko,Showalter,Development
255893,Jordanka,Showalter,Development
254625,Stevo,Shrader,Development
493163,Eirik,Shrader,Development
103682,Samphel,Shrader,Development
252603,Bartek,Shrader,Development
24056,Gladys,Shrader,Sales
275964,Dines,Shrader,Development
464220,Sibyl,Shrader,Development
93551,Sanjay,Shrader,Sales
90288,Jaideep,Shumilov,Development
259440,Subir,Shumilov,Development
230813,Tesuya,Shumilov,Sales
56159,Zengping,Shumilov,Development
29080,Panayotis,Shumilov,Sales
79488,Yolla,Shumilov,Development
223645,Tomokazu,Shumilov,Sales
225255,Dharmaraja,Shumilov,Sales
236290,Ingmar,Sichman,Development
243561,Sergi,Sichman,Development
467942,Teunis,Sichman,Development
473903,Stella,Sichman,Sales
438619,Chiranjit,Sichman,Sales
234394,Kazuhide,Sichman,Sales
95365,Xuejia,Sichman,Development
250708,Chiranjit,Sichman,Development
102320,Bangqing,Sichman,Development
60124,Kagan,Sichman,Sales
32027,Mong,Sidhu,Sales
460425,Inderjeet,Sidhu,Development
58524,Jaideep,Sidhu,Development
225323,Morrie,Sidhu,Sales
267257,Somnath,Sidhu,Sales
409563,Yongmin,Sidhu,Development
499588,Maya,Sidje,Development
20392,Terresa,Sidje,Development
291301,Miquel,Sidje,Development
77980,Yongmin,Sidje,Sales
72383,Gianluca,Sidou,Development
10072,Hironoby,Sidou,Development
457842,Xianlong,Sidou,Development
84552,Pramod,Sidou,Development
231410,Persi,Sidou,Sales
102385,Mountaz,Sidou,Development
435719,Gritta,Sidou,Sales
294091,Roded,Siegrist,Development
259863,Jovan,Siegrist,Sales
284587,Basil,Siegrist,Development
216295,Kerhong,Siegrist,Sales
15382,Alassane,Siegrist,Sales
90309,Zengping,Siegrist,Development
205361,Owen,Siepmann,Development
486531,Hatem,Siepmann,Development
430878,Jinya,Siepmann,Development
496180,Alassane,Siepmann,Development
446302,Zhiguo,Siepmann,Development
446319,Adam,Siepmann,Sales
249094,Subhrajyoti,Siepmann,Development
485777,Piyush,Siepmann,Sales
257078,Boaz,Siepmann,Development
296708,Odinaldo,Siepmann,Development
441598,Jingling,Siepmann,Sales
291665,Rosella,Siepmann,Development
254902,Etsuo,Sifakis,Development
427549,Tetsurou,Sifakis,Development
409120,Panayotis,Sifakis,Sales
426058,Kristin,Sifakis,Sales
443306,Mechthild,Sifakis,Development
420710,Zhiwei,Sifakis,Development
415512,Marin,Sifakis,Development
243362,Fatemeh,Sifakis,Development
80611,Pramod,Sifakis,Development
293988,Yunming,Sifakis,Development
61038,Suzette,Sifakis,Development
210558,Bokyung,Sigstam,Sales
30663,Gurbir,Sigstam,Sales
214785,Arif,Sigstam,Development
31401,Hein,Sigstam,Sales
88748,Satoru,Sigstam,Development
14879,Anyuan,Sigstam,Development
238867,Visit,Sigstam,Sales
493352,Thodoros,Sigstam,Development
424900,Aemilian,Siksek,Development
475816,Tonny,Siksek,Sales
274348,Cheong,Siksek,Development
284573,Fei,Siksek,Development
412105,Teiji,Siksek,Sales
423191,Kasturi,Siksek,Development
31543,Srinidhi,Siksek,Development
34805,Marek,Siksek,Development
263735,Magdalena,Siksek,Sales
228861,KayLiang,Siksek,Sales
81940,Ioana,Siksek,Development
458936,Jacqueline,Siksek,Sales
85204,Moni,Silva,Sales
62714,Limsoon,Silva,Development
267870,Genevieve,Silva,Sales
280923,Uno,Silva,Sales
24657,Berna,Silva,Development
231696,Foong,Silva,Sales
69993,Anwar,Silva,Sales
481476,Yahiko,Silva,Development
272848,Kazuhira,Silva,Sales
479906,Duri,Silva,Development
475265,Fan,Simkin,Development
105264,Chrisa,Simkin,Sales
433608,Aruna,Simkin,Development
12601,Ghassan,Simkin,Development
26486,Taegyun,Simkin,Development
23252,Dzung,Simkin,Development
217870,JoAnna,Simmel,Development
265855,Mandell,Simmel,Development
252312,Gonzalo,Simmel,Development
39631,Jiafu,Simmel,Sales
413624,Rayond,Simmel,Sales
224679,Mats,Simmel,Sales
297694,Armond,Simmel,Development
240561,Stella,Simmen,Development
66687,Kien,Simmen,Sales
75347,Aemilian,Simmen,Development
218691,Marsha,Simmen,Development
461303,Badri,Simmen,Development
107254,Dmitry,Simmen,Development
440218,Shigeo,Simmen,Sales
75471,Karoline,Simmen,Sales
410307,Aleksander,Simmen,Sales
40977,Elvia,Sinicrope,Sales
20813,Srinidhi,Sinicrope,Sales
215248,Dmitri,Sinicrope,Development
299217,Zhonghui,Sinicrope,Sales
93412,Sivanarayana,Sinicrope,Sales
267178,Licheng,Sinicrope,Development
486174,Mabo,Sinitsyn,Sales
220657,Krisda,Sinitsyn,Sales
243508,Dhritiman,Sinitsyn,Sales
437954,Mong,Sinitsyn,Sales
46574,Yuping,Sinitsyn,Sales
37674,Vitali,Sinitsyn,Sales
400472,Leen,Sinitsyn,Sales
448364,Xuedong,Sinitsyn,Development
202941,Phuoc,Sinitsyn,Sales
287221,Saeed,Sinitsyn,Development
19205,Moto,Sinitsyn,Sales
432612,Masaki,Sinitsyn,Development
62497,Yifei,Sinitsyn,Development
465723,Eben,Siochi,Development
41074,Leen,Siochi,Sales
64288,Gad,Siochi,Development
60255,Danae,Siochi,Sales
207118,Lijia,Siochi,Development
233892,Tiina,Siochi,Development
440833,Etsuo,Siochi,Development
287996,Geraldo,Siprelle,Development
281872,Tuval,Siprelle,Development
292032,Herb,Siprelle,Sales
484319,Younwoo,Siprelle,Development
99014,Adly,Siprelle,Sales
101869,Zhanqiu,Siprelle,Sales
49077,Kasturi,Siprelle,Sales
36968,Shin,Siprelle,Sales
492152,Lubomir,Siprelle,Development
264198,Richard,Siprelle,Development
40696,Torsten,Siprelle,Development
91638,Youjian,Siprelle,Development
89026,Rafols,Siprelle,Sales
12076,Karlis,Siprelle,Sales
247518,Yefim,Siprelle,Development
454836,Kazuyasu,Siprelle,Development
10134,Diederik,Siprelle,Development
73808,Urs,Skafidas,Development
19744,Aleksander,Skafidas,Development
22326,Mani,Skafidas,Sales
13076,Deniz,Skafidas,Development
55935,Theirry,Skafidas,Development
10943,Berna,Skafidas,Development
98247,Shakhar,Skafidas,Development
499643,JiYoung,Skafidas,Development
408608,Hyuncheol,Skafidas,Sales
286992,Dante,Skafidas,Development
444605,Iara,Skafidas,Sales
454754,Bernd,Skogmar,Sales
258203,Kazuhiro,Skogmar,Development
424391,Marc,Skogmar,Sales
295181,Niclas,Skogmar,Sales
22919,Georg,Skogmar,Development
230022,Xuedong,Skogmar,Sales
213066,Udi,Skogmar,Development
50838,Adil,Skogmar,Sales
91080,Parviz,Skogmar,Sales
466969,Sariel,Skogmar,Development
88408,Rasiah,Skrikant,Sales
90776,Bouchung,Skrikant,Sales
447385,Yongqiao,Skrikant,Sales
231339,Bogdan,Skrikant,Development
479620,Heping,Skrikant,Development
419136,Jagoda,Slaats,Development
291811,Shaibal,Slaats,Development
258632,Fei,Slaats,Sales
461958,Mohit,Slobodova,Sales
426290,Serenella,Slobodova,Development
483651,Sanjoy,Slobodova,Development
99571,Rajmohan,Slobodova,Development
224234,Maha,Slobodova,Development
213339,Zhigen,Slobodova,Development
299833,Ingemar,Slobodova,Development
57377,Adel,Slobodova,Development
465321,Fumitaka,Slobodova,Sales
427370,Chinho,Slobodova,Sales
274980,Sahrah,Slobodova,Sales
493375,Juichirou,Slobodova,Development
241472,Jianhao,Slobodova,Development
466345,Baoqiu,Sluis,Sales
471050,Mingdong,Sluis,Development
105532,Christophe,Sluis,Development
419000,Subhada,Sluis,Sales
416819,Ulf,Slutz,Development
98212,Sham,Slutz,Development
473184,Patricio,Slutz,Development
229377,Herb,Slutz,Development
464374,Peternela,Slutz,Development
403866,Vasilii,Slutz,Development
287406,Arra,Slutz,Sales
419359,Arie,Slutz,Development
438909,Kish,Smailagic,Development
253785,Eckart,Smailagic,Sales
217385,Sadun,Smailagic,Sales
20408,Debatosh,Smailagic,Development
59434,Saddek,Smailagic,Sales
108410,Sanjai,Smailagic,Development
84907,Miomir,Smailagic,Sales
253851,Piyush,Smailagic,Sales
73914,Atreyi,Smailagic,Development
409039,Sergi,Smeets,Sales
12848,Kazuhide,Smeets,Development
89080,Gil,Smeets,Development
463736,Howell,Smeets,Development
58151,Masanao,Smeets,Development
89399,Erzsebet,Smeets,Development
405175,Ulises,Smeets,Sales
456030,Yechezkel,Smeets,Development
414841,Wuxu,Smeets,Development
221829,Nectarios,Smeets,Development
270448,Becky,Snedden,Development
414604,Pranjal,Snedden,Development
447322,Marc,Snedden,Development
210114,Phillip,Snedden,Development
50517,Weidon,Snedden,Sales
65721,Marjo,Snedden,Development
219674,Martina,Snedden,Development
215855,Fan,Snedden,Development
466958,Patricio,Snedden,Development
32221,Pranas,Snedden,Sales
44472,Mingdong,Snyers,Development
75166,Aamod,Snyers,Development
424461,Nitsan,Snyers,Development
14552,Ibibia,Snyers,Development
497331,Toshimori,Snyers,Development
481995,Kwok,Snyers,Development
275739,Patricio,Snyers,Sales
279910,Yongmin,Snyers,Development
448799,Shahab,Socorro,Sales
427097,Eishiro,Socorro,Development
295665,Fabrizio,Socorro,Sales
97870,Leah,Socorro,Sales
221040,Susanta,Socorro,Development
238105,Mikhail,Socorro,Development
481365,Shaleah,Socorro,Development
450264,Aloke,Socorro,Development
286515,Debaprosad,Soicher,Development
402386,Saniya,Soicher,Sales
276359,Honesty,Soicher,Development
290337,Jaroslava,Soicher,Sales
266766,Stein,Solares,Development
277633,Rimli,Solares,Sales
280396,Shih,Solares,Sales
294011,Guiseppe,Solares,Sales
49813,Sigeru,Solares,Development
52951,Hauke,Solares,Sales
60303,Billur,Solares,Sales
481645,Pantung,Solares,Development
21110,Shaowei,Solares,Sales
445381,Heekeun,Solovay,Sales
212219,Yahiko,Solovay,Development
96770,Shirish,Solovay,Sales
232933,Keung,Solovay,Sales
23924,Shakhar,Solovay,Development
96900,Dekang,Solovay,Development
484730,Subhrajyoti,Solovay,Development
437295,Shao,Solovay,Sales
224937,Demin,Solovay,Development
229281,Hitomi,Solovay,Development
484209,Sanjai,Soloway,Development
291908,Marek,Soloway,Sales
244566,Jacopo,Soloway,Development
231316,Zhilian,Soloway,Development
107540,Jaques,Soloway,Sales
23963,Goo,Soloway,Development
405934,Xiaoqiu,Soloway,Development
224781,Rosli,Soloway,Development
269705,Kensyu,Soloway,Sales
275692,Arfst,Soloway,Sales
76177,Kerryn,Sommen,Development
275288,Sadegh,Sommen,Sales
241389,Yishay,Sommen,Development
433888,Armond,Sommen,Development
486561,Jordanka,Sommen,Sales
77241,Uri,Sommen,Development
11871,Nalini,Sommen,Development
19201,Arto,Sommen,Sales
284360,Kwun,Sommen,Development
224030,Atreyi,Sommen,Sales
433754,Leon,Sommen,Development
419365,Shuichi,Sommen,Development
495836,Tetsushi,Sommer,Development
245642,Kiyokazu,Sommer,Development
285161,Lihong,Sommer,Development
499689,Kinh,Sommer,Sales
475327,Arve,Sommer,Development
57217,Freyja,Sommer,Development
108050,Hairong,Sommer,Development
105603,Masoud,Sommer,Sales
62098,Breannda,Sommer,Sales
64782,Bluma,Sommer,Development
441955,Sudhanshu,Sommer,Sales
55139,Nigel,Sommer,Development
95549,Arun,Sooriamurthi,Sales
46864,Ferdinand,Sooriamurthi,Sales
480271,Zita,Sooriamurthi,Development
284559,Danny,Sooriamurthi,Development
253462,Menkae,Sooriamurthi,Development
477197,Stevo,Spataro,Sales
451166,Kazuyasu,Spataro,Development
250006,Deborah,Spataro,Sales
249528,Bader,Spataro,Development
70735,Shaowei,Spataro,Development
59999,Piyush,Spataro,Sales
65199,Ipke,Spataro,Sales
75133,Tayeb,Spataro,Sales
204703,Sreekrishna,Spataro,Sales
291325,Arno,Speckmann,Sales
68350,Arve,Speckmann,Development
